EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,title,
569549,HARRIS CO.,OLCOTT,4/17/2015,1945,Thunderstorm Wind,50, ,0,0,10000,0,TX,CST-6,EG,93486,C,201,HGX,0,0,NWS Employee, , , ,3,S,3,S,OLCOTT,29.553,-95.1845,29.553,-95.1845,A billboard was downed onto an SUV.,"An approaching broad upper low east of the Four Corners region placed eastern Texas in a favorable upper air pattern conducive to sustaining either a mesoscale storm complex or an organized linear storm system. Daytime heating, within a highly moist environment and a passing shortwave disturbance, allowed a south central Texas originating derecho to pass through within the southwest flow and cause severe weather damage across the Houston, Texas area.",335,,
633379,HARRIS CO.,HUFFMAN,4/18/2016,414,Tornado, ,EF0,0,0,10000,0,TX,CST-6, ,103788,C,201,HGX,0,0,Emergency Manager, ,0.14,30,3,NW,3,NW,HUFFMAN,30.0452,-95.1169,30.0454,-95.1146,"Tornado moved through residential area near Huffman with damage mainly along Waterway Street. A few trees were uprooted, many branches down.","A slow moving upper low over the Southwestern U.S. combined with near record level moisture aided in producing extremely heavy rainfall and devastating flooding over portions of Harris, Waller and Fort Bend Counties. Northwest to southeast orientated bands of precipitation commenced during the early evening hours of April 17th across extreme southwestern and western Harris County as well as north and west into Grimes, Waller, Fort Bend, Austin and Colorado Counties. Between 8:00 p.m. and 9:00 p.m. thunderstorms began to greatly intensify and slow their northward movement over Waller County and, by late evening, had stalled and began shifting eastward into western Harris County. Excessive rainfall spread across northwestern Harris County during the late evening hours of April 17th and into the early morning hours of April 18th. Slow thunderstorm movement and rain rates over 4 inches per hour resulted in a large portion of northwest Harris and Waller Counties receiving between 10 and 20 inches of rainfall over mainly a 12 hour period. A few CoCoRaHS gauges in Waller County measured over 20 inches.||The flooding resulted in 8 direct fatalities over the region, all drownings in vehicles. Six of these were in Harris County with 1 in Waller County and another in Austin County. An estimated 40000 cars and trucks were flooded. Several bayous and creeks were flooded. The Addicks Barker Reservoir was severely impacted. At least 10,000 homes were flooded. Damage was estimated from Damage Survey Reports to be near $60 million.",336,,
644953,HARRIS CO.,(HOU)HOBBY ARPT,6/2/2016,1830,Flash Flood, , ,0,0,10000,0,TX,CST-6, ,107621,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,2,NW,2,NE,STRANG,29.6687,-95.2971,29.6948,-95.0283,"There were numerous high water rescues from vehicles within flooded roadways that occurred in and around La Porte, Pasadena, and Webster. The highest rainfall rates that lead to the most severe flooding was along Highway 225 from Deer Park to La Porte.","Favorable upper levels, with a western U.S. low positioning itself off to the southwest, and decent lower level inflow of high moisture lead to an environment conducive to thunderstorms. These clustering storms produced localized high rainfall rates that lead to flooding.",337,,
644979,HARRIS CO.,MC NAIR,6/4/2016,1515,Flash Flood, , ,0,0,10000,0,TX,CST-6, ,107628,C,201,HGX,0,0,Mesonet,Heavy Rain, , ,4,NE,5,N,BAYTOWN HUMPHREY ARP,29.8404,-94.9765,29.8485,-94.9491,High rainfall lead to flooded roads including the intersection of Blue Heron Parkway and Barkaloo Road. There was water up to homes in the Harvest Meadows Subdivision. A Harris County Flood Control District rain gauge located at Cedar Bayou and FM 1942 measured between 10 to 12 inches of rain.,"A western upper low over central Texas, in combination with an approaching inland frontal boundary sagging south towards the coast within a very moist air mass, provided the necessary focus for storm clusters to track over the southeastern forecast area and produce a high rainfall-leading-to-a-flooding event.",338,,
712836,HARRIS CO.,SATSUMA,7/9/2017,1930,Lightning, , ,0,0,10000,0,TX,CST-6, ,118647,C,201,HGX,0,0,Broadcast Media, , , ,3,SW,3,SW,SATSUMA,29.89,-95.66,29.89,-95.66,A house fire was caused by a lightning strike.,Northwestern Houston thunderstorms created heavy rainfall that lead to flooding. These area thunderstorms also generated multiple lightning strikes that caused a couple of fires.,339,,
875730,HARRIS CO.,HOUSTON WEISER ARPT,4/9/2020,1647,Thunderstorm Wind,50, ,0,1,10000,0,TX,CST-6,EG,145773,C,201,HGX,0,0,Broadcast Media, , , ,2,NE,2,NE,HOUSTON WEISER ARPT,29.9496,-95.6109,29.9496,-95.6109,A tree was downed onto a house near Timberlake Drive.  One woman suffered a broken arm.,Severe thunderstorms produced a lot of wind damage and some hail.,340,,
5452096,HARRIS CO.,BELLAIRE,6/15/2005,1525,Thunderstorm Wind,55, ,0,0,9000,0,TX,CST,EG,1190738,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,BELLAIRE,29.7,-95.48,29.7,-95.48,Trees down.,,341,,
5458692,HARRIS CO.,HUMBLE,7/11/2005,1355,Hail,1, ,0,0,9000,0,TX,CST, ,1193072,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HUMBLE,30,-95.25,30,-95.25,Quarter-size hail at the intersection of Stagewood and Bishop Gate.,,342,,
478125,HARRIS CO.,MOONSHINE HILL,9/7/2013,1300,Lightning, , ,0,0,9000,0,TX,CST-6, ,79743,C,201,HGX,0,0,Broadcast Media, , , ,3,E,3,E,MOONSHINE HILL,29.9859,-95.2001,29.9859,-95.2001,"Lightning struck a gas tanker truck causing it to fall over in the road, spilling gas. A Shelter in Place order was issued.",Scattered thunderstorms formed due to daily heating over eastern Harrris County. One of these storms produced a lightning strike that caused damage.,343,,
572392,HARRIS CO.,KORVILLE,4/19/2015,1736,Hail,2.75, ,0,0,9000,0,TX,CST-6, ,93489,C,201,HGX,0,0,Public, , , ,2,NNE,2,NNE,KORVILLE,30.048,-95.613,30.048,-95.613,Baseball sized hail was reported near the intersection of Highway 249 and Boudreaux Road south of Tomball.,"A cold front entering southeastern Texas's moist and unstable resident air mass initiated enough lift to develop severe discrete thunderstorm cells that impacted the greater Houston, Texas area.",344,,
5349136,HARRIS CO.,PASADENA,3/18/2003,1215,Thunderstorm Wind,59, ,0,0,8000,0,TX,CST,EG,1149232,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,PASADENA,29.7,-95.2,29.7,-95.2,Roof blown off and powerlines down.,,345,,
5373839,HARRIS CO.,SEABROOK,7/11/2003,1357,Hail,1.75, ,0,0,8000,0,TX,CST, ,1157640,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,SEABROOK,29.55,-95.02,29.55,-95.02,Golf ball size hail.,,346,,
5378856,HARRIS (ZONE), ,8/30/2003,1100,Tropical Storm, , ,0,0,8000,0,TX,CST, ,1158760,Z,213,HGX,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,,"The broad circulation of poorly organized Tropical Storm Grace made landfall between Port O'Connor and Freeport on August 31st. Grace was the second tropical cyclone to affect this portion of the Texas coast in less than two months (Hurricane Claudette moved through the Port O'Connor area on July 15th). Grace ended up being a heavy rain producer for portions of the Upper Texas Coast where some flooding was observed. There was no damage due to Grace's winds.

Grace developed from a tropical wave that moved across the Yucatan Peninsula and into the southeastern Gulf of Mexico late on August 29th. Development was inhibited by strong vertical wind shear. On August 30th, the shear lessened and a tropical depression formed about 335 miles east southeast of Corpus Christi. Reports from a ship and a reconnaissance aircraft indicated that the cyclone had strengthened into Tropical Storm Grace later that day. Grace moved in a general northwestward direction and remained poorly organized until it made landfall along the Texas coast between Port O'Connor and Freeport on August 31st. The system continued to move inland and quickly weakened to a depression. Outer rain bands containing heavy rainfall continued to develop near the coast well after Grace had weakened and produced additional heavy rainfall that lead to some flooding. 

Heavy rainfall between 6 and 12 inches was observed from extreme eastern Galveston County to across the Bolivar Peninsula and northward into Chambers and portions of Liberty Counties. Some roads were flooded in these areas. 

Beach erosion was minor. Water did get up to the dunes but little additional damage was done to the beaches beyond what Hurricane Claudette had already done in July.

There was one waterspout observed in association with Grace just off of Pirates Beach on the west end of Galveston Island. The waterspout dissipated before moving inland.

Some of the higher rainfall amounts (August 30th to August 31st) included 6.89 inches in Seabrook, 6.19 inches in League City, 5.90 inches in Nassau Bay, 4.40 inches in Baytown, 4.21 inches in Pearland, 3.20 inches in Anahuac, 2.72 inches at Houston Hobby Airport and Galveston, and 2.09 inches at Jamaica Beach.",347,Grace,
5458685,HARRIS CO.,HOUSTON,7/6/2005,1645,Thunderstorm Wind,50, ,0,0,8000,0,TX,CST,EG,1193070,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Trees down in northwest Houston on Bingle Street.,,348,,
5509657,HARRIS CO.,ALDINE,5/14/2006,1437,Thunderstorm Wind,53, ,0,0,8000,0,TX,CST,EG,1210638,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,ALDINE,29.93,-95.38,29.93,-95.38,A couple of trees down.,,349,,
117662,HARRIS CO.,HOUSTON HGTS,6/18/2008,1840,Hail,0.88, ,0,0,8000,0,TX,CST-6, ,19829,C,201,HGX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,HOUSTON HGTS,29.77,-95.39,29.77,-95.39,Nickel size hail was observed at the intersection of Briar Forest and Eldridge Parkway.,Isolated pulse severe thunderstorms developed in the late afternoon and moved southward.,350,,
117673,HARRIS CO.,HOUSTON HGTS,6/18/2008,1916,Hail,0.88, ,0,0,8000,0,TX,CST-6, ,19829,C,201,HGX,0,0,Amateur Radio, , , ,2,NNE,2,NNE,HOUSTON HGTS,29.77,-95.39,29.77,-95.39,Nickel size hail was observed at the intersection of Eldridge and Briar Forest.,Isolated pulse severe thunderstorms developed in the late afternoon and moved southward.,351,,
117679,HARRIS CO.,CYPRESS,6/19/2008,1430,Thunderstorm Wind,50, ,0,0,8000,0,TX,CST-6,EG,19830,C,201,HGX,0,0,Public, , , ,6,SW,6,SW,CYPRESS,29.91,-95.77,29.91,-95.77,Thunderstorm winds downed a fence and damaged a gazebo near the intersection of Highway 6 and Clay Road.,Southward-moving severe thunderstorms developed in the early afternoon and produced hail and wind damage in their path.,352,,
153576,HARRIS CO.,MOONSHINE HILL,3/27/2009,1604,Hail,1.75, ,0,0,8000,0,TX,CST-6, ,26030,C,201,HGX,0,0,Amateur Radio, , , ,1,S,1,S,MOONSHINE HILL,29.9625,-95.248,29.9625,-95.248,Golf ball-sized hail was reported at the intersection of Atascocita and Wilson Road.,"Scattered thunderstorms developed ahead of an approaching dry line and cold front ushered into the area by a strong upper level low pressure system moving across the Texas/Oklahoma border. Thunderstorms first developed during the mid-morning hours near Austin and spread eastward into Burleson and Brazos counties by 11 AM. Additional activity later in the day began with a cell forming near Brenham that became severe and prompted several severe thunderstorm and tornado warnings as it moved east across portions of Grimes, Montgomery, and Liberty counties. Additional thunderstorm development to the south of this storm produced numerous reports of hail up to the size of baseballs in Harris County, including reports at both Bush Intercontinental and William P. Hobby airports.  The event ended as the thunderstorms moved out of the Houston/Galveston County Warning Area by 7 PM.",353,,
258198,HARRIS CO.,CHANNELVIEW,8/23/2010,1742,Thunderstorm Wind,56, ,0,0,8000,0,TX,CST-6,ES,43202,C,201,HGX,0,0,Amateur Radio, , , ,1,W,1,W,CHANNELVIEW,29.78,-95.2467,29.78,-95.2467,A spotter reported large limbs broken off trees and flying debris.,Several westward moving thunderstorms that developed across the western half of Houston produced strong damaging winds.,354,,
458273,HARRIS CO.,ROSSLYN,6/9/2013,1156,Thunderstorm Wind,60, ,0,0,8000,0,TX,CST-6,EG,75925,C,201,HGX,0,0,Broadcast Media, , , ,0,NNE,0,NNE,ROSSLYN,29.8332,-95.4683,29.8332,-95.4683,Storm winds toppled a tree over onto a home and caused minor roof damage to a school.,Numerous thunderstorms developed ahead of an approaching central Texas boundary. A storm merger across northwest Houston produced damaging winds.,355,,
5425492,HARRIS CO.,CYPRESS,11/23/2004,2200,Thunderstorm Wind,55, ,0,0,7500,0,TX,CST,EG,1181862,C,201,HGX,0,0,LAW ENFORCEMENT, , , ,10,S,10,S,CYPRESS,29.82,-95.7,29.82,-95.7,Trees and power lines down at the intersection of FM 529 and Highway 6.,,356,,
5342660,HARRIS CO.,SPRING,2/21/2003,1420,Hail,0.75, ,0,0,7000,0,TX,CST, ,1147743,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,SPRING,30.08,-95.42,30.08,-95.42,3/4 inch hail lasted twenty minutes.,,357,,
5403543,HARRIS CO.,KINGWOOD,5/13/2004,1245,Flash Flood, , ,0,0,7000,0,TX,CST, ,1172283,C,201,HGX,0,0,TRAINED SPOTTER, , , , , , , ,KINGWOOD, , , , ,Street flooding in and around Kingwood.,,358,,
5449187,HARRIS CO.,HOUSTON,5/29/2005,2154,Thunderstorm Wind,53, ,0,0,7000,0,TX,CST,MG,1189364,C,201,HGX,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Measured at the Johnson Space Center on a rooftop about 150 feet above the ground. Hilton Hotel sign damaged on NASA Road 1.,,359,,
5509461,HARRIS CO.,TOMBALL,5/4/2006,1458,Hail,1, ,0,0,7000,0,TX,CST, ,1210632,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,TOMBALL,30.1,-95.62,30.1,-95.62,Nickel to quarter size hail at FM 2920 and Teagle Road.,,360,,
5509469,HARRIS CO.,JERSEY VILLAGE,5/4/2006,1630,Hail,1, ,0,0,7000,0,TX,CST, ,1210632,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,JERSEY VILLAGE,29.88,-95.57,29.88,-95.57,Quarter size hail.,,361,,
5509740,HARRIS CO.,ELLINGTON FIELD,5/14/2006,1505,Thunderstorm Wind,50, ,0,0,7000,0,TX,CST,EG,1210638,C,201,HGX,0,0,TRAINED SPOTTER, , , , , , , ,ELLINGTON AFB,29.6,-95.13,29.6,-95.17,Large tree branches down near Highway 3 and Fuqua.,,362,,
5509755,HARRIS CO.,HOUSTON,5/29/2006,815,Flash Flood, , ,0,0,7000,0,TX,CST, ,1210643,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON, , , , ,Flooding between Downtown Houston and Aldine. The intersection of Interstate 45 and West Mount Houston was impassable.,,363,,
117677,HARRIS CO.,SATSUMA,6/19/2008,1415,Hail,1.25, ,0,0,7000,0,TX,CST-6, ,19830,C,201,HGX,0,0,Broadcast Media, , , ,1,E,1,E,SATSUMA,29.92,-95.6,29.92,-95.6,Half dollar size hail was observed to the northwest of Jersey Village.,Southward-moving severe thunderstorms developed in the early afternoon and produced hail and wind damage in their path.,364,,
117683,HARRIS CO.,GENOA,6/19/2008,1543,Hail,1, ,0,0,7000,0,TX,CST-6, ,19830,C,201,HGX,0,0,Public, , , ,2,SSW,2,SSW,GENOA,29.59,-95.22,29.59,-95.22,Quarter size hail was observed five miles southeast of Hobby Airport.,Southward-moving severe thunderstorms developed in the early afternoon and produced hail and wind damage in their path.,365,,
153572,HARRIS CO.,(IAH)HOUSTON INTL AR,3/27/2009,1554,Hail,1.75, ,0,0,7000,0,TX,CST-6, ,26030,C,201,HGX,0,0,NWS Employee, , , ,1,N,1,N,(IAH)HOUSTON INTL AR,29.99,-95.35,29.99,-95.35,Golf ball-sized hail was reported at Bush Intercontinental Airport.,"Scattered thunderstorms developed ahead of an approaching dry line and cold front ushered into the area by a strong upper level low pressure system moving across the Texas/Oklahoma border. Thunderstorms first developed during the mid-morning hours near Austin and spread eastward into Burleson and Brazos counties by 11 AM. Additional activity later in the day began with a cell forming near Brenham that became severe and prompted several severe thunderstorm and tornado warnings as it moved east across portions of Grimes, Montgomery, and Liberty counties. Additional thunderstorm development to the south of this storm produced numerous reports of hail up to the size of baseballs in Harris County, including reports at both Bush Intercontinental and William P. Hobby airports.  The event ended as the thunderstorms moved out of the Houston/Galveston County Warning Area by 7 PM.",366,,
362001,HARRIS CO.,SPRING VLY,3/20/2012,700,Thunderstorm Wind,52, ,0,0,7000,0,TX,CST-6,EG,60626,C,201,HGX,0,0,County Official, , , ,1,SW,1,SW,SPRING VLY,29.7564,-95.5138,29.7564,-95.5138,"Severe thunderstorm winds downed some trees, power lines and fences in the Piney Point Village and Bunker Hill Village areas.",An early morning squall line moved across the area and produced some wind damage.,367,,
533013,HARRIS CO.,TOMBALL,7/7/2014,1820,Thunderstorm Wind,55, ,0,0,7000,0,TX,CST-6,EG,88371,C,201,HGX,0,0,Broadcast Media, , , ,0,N,0,N,TOMBALL,30.1,-95.62,30.1,-95.62,A severe thunderstorm downed trees and stripped part of a metal roof off of a building.,"A funnel cloud developed early in the morning, then isolated severe thunderstorms formed in the early evening hours.",368,,
572345,HARRIS CO.,CYPRESS,4/25/2015,606,Thunderstorm Wind,50, ,0,0,7000,0,TX,CST-6,EG,93675,C,201,HGX,0,0,Public, , , ,1,NE,1,NE,CYPRESS,29.98,-95.69,29.98,-95.69,Thunderstorm winds downed trees in the Cypress area.,Severe storms developed across central and southern portions of Southeast Texas as a strong upper level disturbance moved across the area.,369,,
5352911,HARRIS CO.,KATY,4/24/2003,907,Hail,1, ,0,0,6000,0,TX,CST, ,1150449,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,KATY,29.8,-95.8,29.8,-95.8,,,370,,
5379417,HARRIS CO.,SPRING VLY,8/8/2003,1800,Hail,1, ,0,0,6000,0,TX,CST, ,1158747,C,201,HGX,0,0,LAW ENFORCEMENT, , , ,2,N,2,N,SPRING VLY,29.8,-95.5,29.8,-95.5,Quarter size hail near Spring Branch.,,371,,
5413462,HARRIS CO.,TOMBALL,7/23/2004,1730,Hail,0.75, ,0,0,6000,0,TX,CST, ,1176211,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,TOMBALL,30.1,-95.62,30.1,-95.62,,,372,,
5445584,HARRIS CO.,TOMBALL,3/21/2005,1415,Hail,0.75, ,0,0,6000,0,TX,CST, ,1186431,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,TOMBALL,30.1,-95.62,30.1,-95.62,,,373,,
5509660,HARRIS CO.,HOUSTON HOOKS ARPT,5/14/2006,1455,Hail,0.88, ,0,0,6000,0,TX,CST, ,1210638,C,201,HGX,0,0,AMATEUR RADIO, , , ,6,S,6,S,HOUSTON HOOKS ARPT,29.98,-95.55,29.98,-95.55,Nickel size hail near T.C. Jester and 34th Street.,,374,,
165106,HARRIS CO.,WHITE OAK ACRES,4/17/2009,1520,Hail,1, ,0,0,6000,0,TX,CST-6, ,28131,C,201,HGX,0,0,County Official, , , ,1,S,1,S,WHITE OAK ACRES,29.8037,-95.4513,29.8037,-95.4513,Penny to quarter sized hail was observed near the intersection of Interstate 45 and Highway 290.,Severe thunderstorms developed during the late morning and early afternoon hours.  These storms began to train across the area and produced flash flooding.,375,,
199485,HARRIS CO.,ORR,10/29/2009,2000,Flash Flood, , ,0,0,6000,0,TX,CST-6, ,34519,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,3,S,3,N,BAMMEL,29.9859,-95.5776,30.0436,-95.4777,High water rescues were performed with cars stalled along Cypresswood Drive from Highway 249 to Kuykendahl Road.,A broken line of strong to severe thunderstorms developed west of the Houston metro area during the afternoon and moved eastward causing several reports of flash flooding and a few wind damage reports.,376,,
462693,HARRIS CO.,EAST HAVEN,8/14/2013,1940,Lightning, , ,0,0,6000,0,TX,CST-6, ,76680,C,201,HGX,0,0,Broadcast Media, , , ,2,SE,2,SE,EAST HAVEN,29.6101,-95.2472,29.6101,-95.2472,A lightning strike caused an attic fire at a residential home.,A lightning strike from an evening thunderstorm produced an attic fire in a residentail home.,377,,
561401,HARRIS CO.,SOUTH HOUSTON,4/16/2015,2201,Flash Flood, , ,0,0,6000,1000,TX,CST-6, ,93370,C,201,HGX,0,0,Fire Department/Rescue,Heavy Rain, , ,2,N,0,SE,SOUTH HOUSTON,29.6949,-95.2338,29.6675,-95.2261,Roads were flooded in Pasadena.,A passing southwestern shortwave disturbance into a very moist and unstable southeastern Texas environment initialized numerous severe thunderstorms.,378,,
608044,HARRIS CO.,BELLAIRE,1/8/2016,1909,Hail,1.75, ,0,0,6000,0,TX,CST-6, ,101663,C,201,HGX,0,0,Broadcast Media, , , ,1,ESE,1,ESE,BELLAIRE,29.69,-95.46,29.69,-95.46,Golfball sized hail occurred to the south of the Bellaire area.,A strong upper level storm system moved across the area that aided in the generation of regional thunderstorms. The stronger thunderstorms produced large hail.,379,,
840616,HARRIS CO.,HOUSTON HGTS,8/28/2019,1624,Thunderstorm Wind,50, ,0,0,6000,0,TX,CST-6,EG,139761,C,201,HGX,0,0,Social Media, , , ,2,ENE,2,ENE,HOUSTON HGTS,29.7578,-95.3705,29.7578,-95.3705,Revolving doors at a downtown building were blown in and shattered.,Mid to late afternoon thunderstorms developed and produced damaging wind gusts and a funnel cloud.,380,,
867070,HARRIS CO.,HUFSMITH,1/10/2020,2332,Thunderstorm Wind,50, ,0,0,6000,0,TX,CST-6,EG,144289,C,201,HGX,0,0,Fire Department/Rescue, , , ,4,ENE,4,ENE,HUFSMITH,30.1332,-95.5428,30.1332,-95.5428,"Trees were downed on a home on Drybrook Road, causing a gas leak.",A strong storm system produced a squall line that moved eastward across the area and produced a lot wind damage and one tornado.,381,,
5425586,HARRIS CO.,PASADENA,11/22/2004,1230,Tornado, ,F0,0,0,5500,0,TX,CST, ,1181865,C,201,HGX,0,0,LAW ENFORCEMENT, ,0.1,20, , , , ,PASADENA,29.7,-95.2,29.7,-95.2,Power pole down at intersection of Red Bluff and Tammer Roads.,,382,,
5238704,HARRIS CO.,WEBSTER,3/14/2001,1550,Thunderstorm Wind, , ,0,0,5000,0,TX,CST, ,1112406,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,WEBSTER,29.53,-95.12,29.53,-95.12,Tree down blocking street.,,383,,
5245096,HARRIS CO.,HOUSTON,5/11/2001,1340,Hail,1, ,0,0,5000,0,TX,CST, ,1114601,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Amateur radio operator reported one inch hail at Kempwood and Gessner in NW Houston.,,384,,
5245147,HARRIS CO.,HOUSTON,5/11/2001,1410,Hail,1.75, ,0,0,5000,0,TX,CST, ,1114601,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Media reported 1.75 inch hail at Gessner and Interstate 10 in west Houston.,,385,,
5245161,HARRIS CO.,CYPRESS,5/26/2001,1530,Hail,1.75, ,0,0,5000,0,TX,CST, ,1114605,C,201,HGX,0,0,NEWSPAPER, , , , , , , ,CYPRESS,29.97,-95.7,29.97,-95.7,,,386,,
5256179,HARRIS CO.,DEER PARK,6/21/2001,1455,Hail,0.75, ,0,0,5000,0,TX,CST, ,1118288,C,201,HGX,0,0,TRAINED SPOTTER, , , , , , , ,DEER PARK,29.7,-95.12,29.7,-95.12,,,387,,
5256185,HARRIS CO.,CROSBY,6/28/2001,1732,Hail,0.75, ,0,0,5000,0,TX,CST, ,1118291,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,CROSBY,29.9,-95.07,29.9,-95.07,,,388,,
5256191,HARRIS CO.,HOUSTON,6/29/2001,1412,Hail,0.75, ,0,0,5000,0,TX,CST, ,1118292,C,201,HGX,0,0,EMERGENCY MANAGER, , , ,1,NW,1,NW,HOUSTON,29.75,-95.38,29.75,-95.38,Dime size hail near Beltway 8 and U.S. Highway 290.,,389,,
5256248,HARRIS CO.,CYPRESS,6/29/2001,1525,Hail,0.75, ,0,0,5000,0,TX,CST, ,1118292,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,CYPRESS,29.97,-95.7,29.97,-95.7,Dime size hail at U.S. Highway 290.,,390,,
5267643,HARRIS CO.,HOUSTON,9/20/2001,1850,Thunderstorm Wind, , ,0,0,5000,0,TX,CST, ,1123059,C,201,HGX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Power lines down at Mesa and Little York in northeast Houston.,,391,,
5281064,HARRIS CO.,JERSEY VILLAGE,2/21/2002,1715,Hail,0.75, ,0,0,5000,0,TX,CST, ,1131417,C,201,HGX,0,0,EMERGENCY MANAGER, , , ,2,SE,2,SE,JERSEY VILLAGE,29.87,-95.55,29.87,-95.55,Emergency Manager reported 3/4 inch hail at Highway 290 and Beltway 8.,,392,,
5281066,HARRIS CO.,JERSEY VILLAGE,2/21/2002,1726,Hail,0.75, ,0,0,5000,0,TX,CST, ,1131417,C,201,HGX,0,0,LAW ENFORCEMENT, , , ,2,NW,2,NW,JERSEY VILLAGE,29.9,-95.58,29.9,-95.58,Police department reported 3/4 inch hail at Jones Road and FM 1960.,,393,,
5290828,HARRIS CO.,NASSAU BAY,3/30/2002,2000,Hail,0.75, ,0,0,5000,0,TX,CST, ,1134249,C,201,HGX,0,0,LAW ENFORCEMENT, , , ,3,NE,3,NE,NASSAU BAY,29.57,-95.05,29.57,-95.05,Hail of 3/4 inch was reported in EL Lago on the north side of Clear Lake.,,394,,
5315227,HARRIS CO.,HOUSTON,8/3/2002,1630,Hail,1, ,0,0,5000,0,TX,CST, ,1141776,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,1 inch hail Beltway 8&Memorial Drive,,395,,
5313772,HARRIS CO.,HOUSTON,8/23/2002,1528,Hail,1, ,0,0,5000,0,TX,CST, ,1141780,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Dime to quarter size hail across Houston area.,,396,,
5319697,HARRIS CO.,STAFFORD,10/28/2002,1145,Hail,1.75, ,0,0,5000,0,TX,CST, ,1144441,C,201,HGX,0,0,LAW ENFORCEMENT, , , ,7,N,7,N,STAFFORD,29.72,-95.57,29.72,-95.57,Golf ball size hail on West Airport Road.,,397,,
5326842,HARRIS CO.,HOUSTON,12/23/2002,2120,Hail,1, ,0,0,5000,0,TX,CST, ,1145664,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,1.00 inch hail.,"This December 23rd tornado and severe thunderstorm outbreak developed as a strong upper level low pressure system moved out of the southwestern U.S. and off to the east and northeast across the state of Texas. Abundant low level moisture was already in place across southeast Texas. Very strong shear, or turning and strengthening of the winds with height, was expected to last throughout the day. A warm front moved northward throughout the day and became a focus for the development of showers and thunderstorms. With the strong shear present, a significant number of thunderstorms quickly became severe. During an eighteen hour stretch, ten tornadoes and several large hail events were reported mainly north and west of the Houston area.  Locations from the Houston area to the beaches felt the brunt of this event in the evening when a squall line rapidly moved eastward toward the coast. Three injuries and over $800,000 in damage occurred with this outbreak.",398,,
