EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
160972,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,03/27/2009,0,Thunderstorm Wind,50.00, ,0,0,1000,0,LA,CST-6,EG,27411,C,71,LIX,0,0,Airplane Pilot, , , ,12,NE,12,NE,(NEW)LKFRNT ARPT NEW,30.1728,-89.888,30.1728,-89.888,"Trees were knocked down in eastern Orleans parish along Highway 11 in Irish Bayou.","Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.",94
160989,ORLEANS PAR.,ALGIERS,03/27/2009,445,Flash Flood, , ,0,0,0,0,LA,CST-6, ,27411,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,1,W,1,SSW,GENTILLY,29.9475,-90.0697,30.0001,-90.0381,"Many streets were flooded due to heavy rain and numerous vehicles were under water.","Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.",95
166201,ORLEANS PAR.,SOUTH PT,04/02/2009,1233,Thunderstorm Wind,50.00, ,0,0,4000,0,LA,CST-6,EG,28254,C,71,LIX,0,0,Emergency Manager, , , ,1,S,1,S,SOUTH PT,30.1321,-89.8695,30.1321,-89.8695,"A semi truck was turned on its side on Interstate 10 near the Irish Bayou exit by strong thunderstorm winds.","A potent upper level storm system moving across the lower Mississippi Valley and an associated strong cold front resulted in an outbreak of severe thunderstorms and tornadoes across portions of southeast Louisiana.",96
175965,ORLEANS PAR.,GENTILLY,05/16/2009,1330,Thunderstorm Wind,50.00, ,0,0,3000,0,LA,CST-6,EG,30066,C,71,LIX,0,0,Broadcast Media, , , ,0,N,0,N,GENTILLY,30.02,-90.03,30.02,-90.03,"Thunderstorm winds caused minor damage to roofs, carports, and porches in the Gentilly area.","Scattered strong to severe thunderstorms developed in a moist and very unstable airmass.",97
190100,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,07/02/2009,1826,Thunderstorm Wind,52.00, ,0,0,0,0,LA,CST-6,MG,32470,C,71,LIX,0,0,ASOS, , , ,0,N,0,N,(NEW)LKFRNT ARPT NEW,30.05,-90.03,30.05,-90.03,"","Scattered strong to severe thunderstorms developed in the afternoon and evening hours in a very unstable atmosphere.",98
197325,ORLEANS PAR.,LEE,09/13/2009,1130,Flash Flood, , ,0,0,0,0,LA,CST-6, ,34086,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,N,1,NNE,LEE,30.048,-89.9835,30.0328,-89.9741,"A couple of vehicles were stranded in a flooded underpass at Downman Road and Haynes Boulevard. Some street flooding also occurred near Lakefront Airport.","An upper level disturbance situated over Texas resulted in numerous showers and a few thunderstorms across southeast Louisiana. The showers and thunderstorms produced locally heavy rain.",99
203929,ORLEANS (ZONE), ,11/09/2009,1200,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,35280,Z,62,LIX,0,0,NWS Storm Survey, , , , , , , , , , , , ,"","Ida developed from a tropical wave moving over the southwestern Caribbean Sea that spawned an area of low pressure on November 2nd. This low developed into a tropical depression on November 4th and then strengthened into a tropical storm a little later that same day. Ida then increased to hurricane strength on November 5th before shortly thereafter making landfall in Nicaragua. After weakening to a tropical depression while over land in Nicaragua and Honduas, Ida emerged back into the western Caribbean and strengthened into a hurricane once again late on November 7th as it tracked north toward the southern Gulf of Mexico. Ida continued north into the central Gulf of Mexico as a hurricane before weakening to a tropical storm early November 9th as moved into the northern Gulf. The storm briefly became a hurricane once again later that day south of the Mississippi River and then weakened to a tropical storm late on November 9th as it encountered increasing wind shear and cooler waters. Ida moved across the southeast Louisiana and Mississippi coastal waters as a tropical storm late on the 9th and early on the 10th of November. Ida became extratropical on the morning of November 10th and dissiapated over the Florida panhandle on November 11th. ||Tropical Storm Ida's effects on coastal areas of southeast Louisiana were relatively minor as the storm weakened as it moved across the coastal waters east of the Mississippi River and only brushed the region. Moderate beach erosion did occur in lower Jefferson Parish where storm surge eroded 100 to 200 feet of beach and cut a new pass through Elmer's Island adjacent to Grand Isle. In addition, on Grand Isle in lower Jefferson Parish two or three homes were threatened when a 1000 foot section of a local levee on the western side of the island collapsed as waters from Barataria Bay began to rise. Several roads were closed due to flooding outside the levee protection system in St. Bernard Parish, and minor flooding occurred in low lying areas of St. Tammany Parish around Lacombe, Bayou Liberty and the Rigolets. One direct fatality occurred in Plaquemines Parish when a man attempting to assist a boat in distress drowned in the Mississippi River near Fort Jackson. The maximum sustained wind recorded in the vicinity of coastal southeast Louisiana was 52 knots at Pilots Station East near the mouth of the Mississippi River. The peak wind gust for the event of 64 knots was recorded at the same location. The storm surge during the event generally ranged from around 2 to 6.5 feet along the southeast Louisiana coast with a maximum of 6.53 feet at Bay Gardene in Plaquemines Parish. Rainfall totals were generally around 1 inch or less. The minimum observed barometric pressure was 1003.9 mb at Pilots Staion East in lower Plaquemines Parish.",100
207835,ORLEANS PAR.,VIEUX CARRE,12/12/2009,1645,Flash Flood, , ,1,0,0,0,LA,CST-6, ,35900,C,71,LIX,0,0,Newspaper,Heavy Rain, , ,4,NNW,2,WSW,LITTLE WOODS,30.0186,-90.1092,30.068,-89.9519,"Heavy rain produced widespread and significant street flooding and caused the flooding of some homes in the Fountainbleau neighborhood. One person drowned in the Algiers area of New Orleans when he drove into a flooded canal. A passenger in the auto escaped injury but the driver was unable to exit the auto.","Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.",101
218809,ORLEANS (ZONE), ,03/01/2010,1845,Strong Wind,45.00, ,0,0,5000,0,LA,CST-6,EG,36525,Z,62,LIX,0,0,NWS Employee, , , , , , , , , , , , ,"A few trees blown over...scattered power outages...and two cars blown off the road along Interstate 10 in New Orleans.","Strong winds developed on the trailing edge of an area of rain and thunderstorms. Sustained winds near 40 mph were reported with gusts above 50 mph.",102
211718,ORLEANS (ZONE), ,03/01/2010,1856,High Wind,52.00, ,0,0,10000,0,LA,CST-6,MG,36525,Z,62,LIX,0,0,Newspaper, , , , , , , , , , , , ,"Lakefront Airport reported sustained 48 mph with gust to 60 mph at 1857. Approximately 6,000 customers lost power in New Orleans due to power outages caused by the high winds.","Strong winds developed on the trailing edge of an area of rain and thunderstorms. Sustained winds near 40 mph were reported with gusts above 50 mph.",103
224783,ORLEANS PAR.,NEW ORLEANS,04/23/2010,1358,Flash Flood, , ,0,0,0,0,LA,CST-6, ,38764,C,71,LIX,0,0,Public,Heavy Rain, , ,1,N,1,N,NEW ORLEANS,29.965,-90.1016,29.9632,-90.0984,"Significant street flooding with streets impassible near the intersection of Tulane Avenue and Jefferson Davis Parkway.","Isolated thunderstorms developed on a lake breeze in the New Orleans Metro area. The storms produced small hail and flash flooding.",104
226257,ORLEANS PAR.,NEW ORLEANS,05/16/2010,947,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,38978,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,0,N,3,SSW,NEW ORLEANS,29.95,-90.1,29.9158,-90.1135,"Over 2.5 inches of rain between 8 am and 10 am at City Hall. Numerous roads were reported to be impassible. Cars were floating in several intersections.","Scattered thunderstorms produced reports of wind damage and flash flooding in the New Orleans Metro area.",105
226323,ORLEANS PAR.,NEW ORLEANS,06/04/2010,1300,Thunderstorm Wind,52.00, ,0,0,2000,0,LA,CST-6,EG,39005,C,71,LIX,0,0,Public, , , ,1,N,1,N,NEW ORLEANS,29.9616,-90.1,29.9616,-90.1,"Wind damage and downed power poles were reported on Broad Street in New Orleans.","Scattered thunderstorms produced several reports of severe weather during the afternoon hours.",106
248611,ORLEANS PAR.,GENTILLY,07/06/2010,844,Tornado, ,EF0,0,0,10000,0,LA,CST-6, ,42624,C,71,LIX,0,0,Law Enforcement, ,0.1,25,3,W,3,W,GENTILLY,30.0156,-90.077,30.0156,-90.077,"A weak tornado touched down in the 1500 block of Prentiss Avenue. A few shingles were blown off a roof. Several trees were knocked down and a garbage can was blown into electrical wires. Report was from New Orleans PD.","Low pressure over the Gulf of Mexico moved inland during the morning of July 6th and produced several reports of waterspouts and at least one tornado.",107
266426,ORLEANS PAR.,GENTILLY,11/30/2010,710,Thunderstorm Wind,61.00, ,0,0,50000,0,LA,CST-6,EG,45939,C,71,LIX,0,0,Newspaper, , , ,1,SE,1,SE,GENTILLY,30.0104,-90.0144,30.0104,-90.0144,"A main transmission line was blown down near the Central Business District. Interstate 10 was closed at Chef Menteur Highway due to power lines down on the Interstate.","A cold front moving through southeast Louisiana triggered thunderstorms that produced scattered reports of severe weather.",108
292570,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,04/04/2011,1844,Thunderstorm Wind,51.00, ,0,0,0,0,LA,CST-6,MG,49752,C,71,LIX,0,0,ASOS, , , ,0,N,0,N,(NEW)LKFRNT ARPT NEW,30.05,-90.03,30.05,-90.03,"","A strong storm system over the middle Mississippi River Valley pushed a cold front through southeast Louisiana. A squall line developed in advance of the front and produced numerous reports of severe weather.",109
298941,ORLEANS PAR.,SOUTH PT,05/26/2011,1758,Hail,1.00, ,0,0,0,0,LA,CST-6, ,50683,C,71,LIX,0,0,Public, , , ,2,SSW,2,SSW,SOUTH PT,30.122,-89.8792,30.122,-89.8792,"Nickel to quarter size hail was reported in the Irish Bayou area near Interstate 10.","A cold front moved through southern Mississippi and southeast Louisiana during the daytime hours on May 26. Numerous reports of hail and wind damage were received, as well as several reports of tornadoes.",110
298943,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,05/26/2011,1936,Thunderstorm Wind,69.00, ,0,0,0,0,LA,CST-6,MG,50683,C,71,LIX,0,0,ASOS, , , ,0,N,0,N,(NEW)LKFRNT ARPT NEW,30.05,-90.03,30.05,-90.03,"","A cold front moved through southern Mississippi and southeast Louisiana during the daytime hours on May 26. Numerous reports of hail and wind damage were received, as well as several reports of tornadoes.",111
310582,ORLEANS PAR.,GENTILLY,06/07/2011,1336,Hail,1.00, ,0,0,0,0,LA,CST-6, ,52102,C,71,LIX,0,0,Trained Spotter, , , ,2,SSE,2,SSE,GENTILLY,29.9909,-90.0209,29.9909,-90.0209,"Nickel to quarter size hail was reported near the Industrial Canal and Mississippi River Gulf Outlet area.","A weak upper trough combined with a highly unstable airmass to produce isolated severe thunderstorms.",112
348281,ORLEANS (ZONE), ,09/02/2011,1600,Storm Surge/Tide, , ,0,0,15000,0,LA,CST-6, ,58073,Z,62,LIX,0,0,Emergency Manager, , , , , , , , , , , , ,"Flooding affected low lying areas and roadways outside the hurricane protection levee in far east New Orleans near Fort Pike and Venetian Isles.","The circulation around Tropical Storm Lee affected southeast Louisiana from late on September 2nd through September 4 with primarily onshore southeast and south wind flow. Tropical Storm Lee eventually weakened over inland areas later on September 4th and existed the region on September 5th. The slow forward speed and broad circulation caused above normal tides along the southeast Louisiana and south Mississippi coast and tidal Lakes of Pontchartrain and Maurepas. Tides were generally 2 to 5 feet above normal.  Higher gage readings included 6.25 ft NAVD at the Seabrook Bridge at Lake Pontchartain, 5.40 ft MLLW at Shell Beach, St Bernard Parish; 5.28 ft NAVD at Mandeville,  and 4.22 ft NAVD at Golden Meadow, Lafourche Parish. ||Storm surge flooding was primarily confined to areas near the coast and tidal lakes, and outside of hurricane protection levees. Low lying roadways were flooded in many areas. The areas with the greatest impact to houses and other structures included; Jefferson Parish with approximately 105 homes experiencing minor flooding in the Lafitte area;  Livingston Parish with approximately 250 homes having minor flooding; St Tammany Parish with approximately 60 house with minor flooding.",113
348190,ORLEANS (ZONE), ,09/02/2011,1600,Tropical Storm, , ,0,0,10000,0,LA,CST-6, ,55806,Z,62,LIX,0,0,Emergency Manager, , , , , , , , , , , , ,"","Tropical Storm Lee initially developed as Tropical Depression Thirteen in middle Gulf of Mexico on Thursday evening September 1st.   The depression moved slowly north and gradually strengthened, eventually reaching tropical storm strength just south of Louisiana coast on Friday afternoon September 2nd.  Tropical Storm Lee made only slow and haltingly northward progress over the next 24 hours eventually moving  onshore the Louisiana coast Saturday night, September 3rd,  with a maximum sustained wind estimated around 60 mph.   Lee moved slowly inland to north of Baton Rouge late Sunday September 4th,  and eventually weakened to a tropical depression Sunday evening. ||Tropical Depression Lee then moved steadily northeast throughout Monday, September 5th, taking on extra-tropical characteristics over the next 24 hours as it interacted with an upper level disturbance moving through the region. The maximum sustained wind observed in Louisiana was a south wind of 40 kts ( 46 mph) at New Orleans Lakefront Airport on September 4th at 0528CST. The highest gust was recorded at the same location and time of 50 kts (58 mph) on September 4th at 0528CST. Lowest minimum central pressure was 993.2 mb at Baton Rouge Ryan Field at Sept 4 at 0959CST. As Tropical Depression Lee was moving northeast and taking on mid-latitude characteristics, strong northerly winds were experienced across the region, occasionally gusting to higher levels than experienced when Lee was characterized as a tropical storm. ||No fatalities or injuries were associated with any Tropical Storm Lee hazards. ||The main impacts associated with Tropical Storm Lee were associated with storm surge and rainfall. Both of these impacts were related to its slow forward speed as it crossed the region which allowed the circulation to linger over the area for several days. Storm surge associated with Lee caused tide values to be 3 to 5 feet above normal causing low land flooding. Additional detailed information is contained in the separate storm surge report.  Four day storm total rainfall ranged between 7 and 15 inches across the area. A maximum of 15.48 inches was recorded near Holden in Livingston Parish. Due to dry antecedent conditions, river flooding was minimal for the amount of rainfall that occurred. ||Wind impacts were generally minimal due to only tropical storm strength winds recorded, resulting in tree limbs being blown down, and weak trees toppling causing  power outages.  ||Damage estimates are very rough and preliminary. All of the hazards associated with TS Lee resulted in an estimated $3.0 million in property damage. The majority of the damage, approximately $2 million, was associated with storm surge flooding impacts.  Flash flooding resulted in an estimated $75,000 in damages.  There was one confirmed tornado touchdown in Saint Bernard Parish resulting in $10,000 in property damage.",114
348189,ORLEANS (ZONE), ,09/02/2011,1600,Tropical Storm, , ,0,0,10000,0,LA,CST-6, ,55806,Z,62,LIX,0,0,Emergency Manager, , , , , , , , , , , , ,"","Tropical Storm Lee initially developed as Tropical Depression Thirteen in middle Gulf of Mexico on Thursday evening September 1st.   The depression moved slowly north and gradually strengthened, eventually reaching tropical storm strength just south of Louisiana coast on Friday afternoon September 2nd.  Tropical Storm Lee made only slow and haltingly northward progress over the next 24 hours eventually moving  onshore the Louisiana coast Saturday night, September 3rd,  with a maximum sustained wind estimated around 60 mph.   Lee moved slowly inland to north of Baton Rouge late Sunday September 4th,  and eventually weakened to a tropical depression Sunday evening. ||Tropical Depression Lee then moved steadily northeast throughout Monday, September 5th, taking on extra-tropical characteristics over the next 24 hours as it interacted with an upper level disturbance moving through the region. The maximum sustained wind observed in Louisiana was a south wind of 40 kts ( 46 mph) at New Orleans Lakefront Airport on September 4th at 0528CST. The highest gust was recorded at the same location and time of 50 kts (58 mph) on September 4th at 0528CST. Lowest minimum central pressure was 993.2 mb at Baton Rouge Ryan Field at Sept 4 at 0959CST. As Tropical Depression Lee was moving northeast and taking on mid-latitude characteristics, strong northerly winds were experienced across the region, occasionally gusting to higher levels than experienced when Lee was characterized as a tropical storm. ||No fatalities or injuries were associated with any Tropical Storm Lee hazards. ||The main impacts associated with Tropical Storm Lee were associated with storm surge and rainfall. Both of these impacts were related to its slow forward speed as it crossed the region which allowed the circulation to linger over the area for several days. Storm surge associated with Lee caused tide values to be 3 to 5 feet above normal causing low land flooding. Additional detailed information is contained in the separate storm surge report.  Four day storm total rainfall ranged between 7 and 15 inches across the area. A maximum of 15.48 inches was recorded near Holden in Livingston Parish. Due to dry antecedent conditions, river flooding was minimal for the amount of rainfall that occurred. ||Wind impacts were generally minimal due to only tropical storm strength winds recorded, resulting in tree limbs being blown down, and weak trees toppling causing  power outages.  ||Damage estimates are very rough and preliminary. All of the hazards associated with TS Lee resulted in an estimated $3.0 million in property damage. The majority of the damage, approximately $2 million, was associated with storm surge flooding impacts.  Flash flooding resulted in an estimated $75,000 in damages.  There was one confirmed tornado touchdown in Saint Bernard Parish resulting in $10,000 in property damage.",115
352910,ORLEANS (ZONE), ,12/29/2011,300,Dense Fog, , ,0,0,0,0,LA,CST-6, ,58891,Z,62,LIX,62,2,Broadcast Media, , , , , , , , , , , , ,"A multiple vehicle accident with several fatalities, numerous injuries and a large societal impact occurred in the pre-dawn hours along a stretch of Interstate Highway 10 in a marshy area in New Orleans East around 430 am CST. Patchy radiational fog was developing, with smoke from a local ongoing peat sub-surface fire a potentially additional contributing factor to restricting visibility. Forty vehicles, including numerous freight tractor-trailers, and early morning commuters, were involved on both the east and westbound lanes of Interstate 10. The interstate was closed for approximately 12 hours after the accident.","Localized dense fog contributed to a 40 vehicle traffic accident on Interstate 10 during the early morning hours.",116
364485,ORLEANS PAR.,GENTILLY,04/03/2012,2258,Thunderstorm Wind,60.00, ,0,0,15000,0,LA,CST-6,EG,60986,C,71,LIX,0,0,NWS Storm Survey, , , ,2,SW,2,SW,GENTILLY,30.0028,-90.0503,30.0028,-90.0503,"The roof was blown off of a house at Gentilly Boulevard and Franklin Avenue. Several other homes were also damaged.","An upper low centered over Oklahoma combined with a very unstable airmass which allowed numerous severe thunderstorms to develop over southeast Louisiana during the overnight hours on the 3rd into the 4th and again the following night.",117
364487,ORLEANS PAR.,NEW ORLEANS,04/03/2012,2330,Flash Flood, , ,0,0,5000,0,LA,CST-6, ,60986,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,3,NE,2,S,GENTILLY,29.9807,-90.0646,29.9882,-90.0343,"Two to three feet of standing water was reported in sections of Gentilly. Cars were stalled out in the flood water.","An upper low centered over Oklahoma combined with a very unstable airmass which allowed numerous severe thunderstorms to develop over southeast Louisiana during the overnight hours on the 3rd into the 4th and again the following night.",118
364507,ORLEANS PAR.,NEW ORLEANS,04/04/2012,254,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,60986,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,0,N,2,ENE,ALGIERS,29.95,-90.1,29.9645,-90.0185,"Widespread street flooding was reported with several roads impassible and several stalled cars. Standing water was reported on Interstate 10 in some locations, and at least one on ramp was closed due to standing water.","An upper low centered over Oklahoma combined with a very unstable airmass which allowed numerous severe thunderstorms to develop over southeast Louisiana during the overnight hours on the 3rd into the 4th and again the following night.",119
383436,ORLEANS PAR.,GENTILLY,07/03/2012,1744,Thunderstorm Wind,55.00, ,0,0,5000,0,LA,CST-6,EG,64016,C,71,LIX,0,0,Broadcast Media, , , ,0,N,0,N,GENTILLY,30.02,-90.03,30.02,-90.03,"Scattered tree damage was reported in the Gentilly area. Approximately 5000 customers were reported without power in Orleans Parish.","An unstable airmass allowed the development of isolated severe thunderstorms during the afternoon hours each day.",120
384845,ORLEANS PAR.,NEW ORLEANS,07/20/2012,1020,Flash Flood, , ,0,0,20000,0,LA,CST-6, ,64274,C,71,LIX,0,0,Public,Heavy Rain, , ,3,SW,4,NW,VIEUX CARRE,29.9186,-90.125,30.0091,-90.1394,"Social media and other reports reported indicated significant and deep street flooding through portion of business district of New Orleans, including Tulane Avenue.  Some water entered the ground floor of Tulane Hospital. Washington Avenue and 4th Street, as well as St. Anthony Street were inundated. The Loyola Avenue onramp to the Pontchartrain Expressway was underwater. Areas of around South Jefferson Davis Parkway also had significant and deep street flooding.","A stationary upper level trough and a tropical airmass produced very slow moving thunderstorms with torrential rainfall.",121
384853,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,07/20/2012,1445,Flash Flood, , ,0,0,0,0,LA,CST-6, ,64274,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,0,N,3,NNW,VIEUX CARRE,30.05,-90.03,30.0144,-90.1057,"Numerous streets were impassible due to flash flooding in New Orleans.","A stationary upper level trough and a tropical airmass produced very slow moving thunderstorms with torrential rainfall.",122
392865,ORLEANS PAR.,NEW ORLEANS,08/09/2012,1250,Flash Flood, , ,0,0,0,0,LA,CST-6, ,65620,C,71,LIX,0,0,Public,Heavy Rain, , ,0,N,1,WSW,ALGIERS,29.95,-90.1,29.9442,-90.0688,"Several streets were reported flooded throughout the metropolitan area. Rain rates of 2 inches per hour were reported during the peak rainfall between 130 pm and 230 pm CDT.","An unseasonably strong cold front triggered the development of severe thunderstorms during the late morning and afternoon hours.",123
409732,ORLEANS (ZONE), ,08/28/2012,400,Hurricane (Typhoon), , ,0,0,26800000,0,LA,CST-6, ,67740,Z,62,LIX,0,0,Other Federal Agency, , , , , , , , , , , , ,"","Isaac entered the Gulf of Mexico as a tropical storm on August 26, moving northwest after crossing Haiti, Cuba and the Florida Straits. Isaac strengthened into a hurricane on the morning of the 28th when it was 75 miles south-southeast of the mouth of the Mississippi River.  Isaac made landfall in Plaquemines Parish as a Category 1 Hurricane near Southwest Pass of the Mississippi River on the evening of the 28th. A second landfall occurred near Port Fourchon the following morning. The storm weakened to a tropical storm on the afternoon of the 29th about 50 miles west southwest of New Orleans, and weakened further to a tropical depression on the afternoon of the 30th near Monroe, Louisiana. || The highest wind gust recorded on land in Louisiana was 75 knots, or 86 mph, measured by a portable weather station (Texas Tech University) near Buras on the evening at August 28.  The maximum sustained wind in Louisiana was 65 knots, or 75 mph, at the same portable weather station near Buras on the evening of August 28.  There were several marine observations near the coast that had slightly higher wind readings, but their observation heights were generally 80 ft or higher. ||Due to Isaac���s  very large size, and slow forward speed, tropical storm force winds lasted in excess of 48 hours in many areas of coastal southeast Louisiana. Occasional hurricane gusts of 70 to 85 mph were recorded across southeast Louisiana during the night of the Aug 28th and early on the 29th, especially south of Lake Pontchartrain. Interior areas of southeast Louisiana such as around Baton Rouge and northward experienced tropical storm force winds. Widespread power outages occurred across the area. Local utility companies reported over 700,000 customers were without power at the peak of the storm in southeast Louisiana.  Generally, most of the wind damage was limited to downed trees and power lines, and roof damage caused by wind and falling trees and tree limbs.||The minimum sea level pressure measured from a land station was 965 mb on the morning of Aug 29 at a portable weather station ( Texas Tech Univ) located near Larose.   A pressure of 974.3 mb was measured at a NOAA gage at Bayou Gauche on the morning of August 29th.  Close to the landfall location, a reading 969.8 mb was measured at the NOAA NOS station at Pilots Station near Southwest Pass  on the evening of the  29th shortly after the first landfall. The height of this measurement was 24 meter or 79 feet. ||A storm tide of 8 to 13 feet  occurred in eastern Plaquemines Parish and St. Bernard Parish.  A representative maximum storm tide of 13.21 ft NAVD88 was measured at a USGS tide gage near Pointe a la Hache. A local levee was overtopped or breached in the Braithwaite area of Plaquemines Parish early on August 29. A number of people had to be rescued from the flooded area, but a 60 year old woman and 52 year old man drowned in the storm surge. ||Significant impact also occurred around Lakes Pontchartrain and Maurepas with a storm tide of 5 to 9  feet. 5 to 10 thousand homes were flooded in low lying areas of that border these lakes of the following parishes: St. Tammany, Tangipahoa, Livingston, Ascension, St James and St John the Baptist.   Laplace in St. John the Baptist was especially hard hit with over 5,000 homes flooded by storm surge.  An additional storm surge fatality occurred in St. Tammany Parish on the morning of the 30th when a 75 year old man drove his car into a storm surge filled ditch. ||Storm surge flooding also affected areas south and southwest of New Orleans with a storm tide of 4 to 7 feet. Roadways and low lying property were flooded. Local levees around Lafitte and Myrtle Grove were overtopped and/or breached resulting flooding of numerous houses and property in this area.||Many areas of southeast Louisiana received 8 to 12 inches of rain with a few locations having 15 inches of rain or more.  Maximum storm total rainfall was 20.66 inches at the New Orleans Carrollton gauge on the Mississippi River.  Rainfall run-off produced moderate to major flooding on the Tangipahoa, Tchefuncte, Tickfaw, Amite, Pearl, Bogue Chitto and Bogue Falaya Rivers.  Storm surge and high tides restricted outflow of the rivers near the coast and lakes exacerbating flooding in those areas.   ||Overall  impacts of Isaac resulted in at least $600 million in damages in southeast Louisiana, 3 direct fatalities, and 2 indirect fatalities.  Storm surge flooding accounted for the bulk of damage, estimated around $500 million and the three direct storm surge fatalities in Louisiana. Winds accounted for a much lesser amount of slightly more than a $100 million. As stated earlier, these are early damage estimates and will likely be adjusted upward due to later damage assessments.||During the recovery process there were two indirect fatalities. On Sept 1, A 67 year man was electrocuted when attempting to restore power to his house in Abita Springs, St Tammany Parish. On Sept 3, a 90 year old man died of heat related impacts in his house in Marrero, Jefferson Parish, where power had not been restored.",124
